,Date,relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),windspeed_100m (km/h),winddirection_100m (°),temp,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOx_SubIndex,CO_SubIndex,O3_SubIndex,Checks,AQI_calculated,AQI_bucket_calculated
0,2018-01-01,53.91666667,12.00833333,0.0,10.00833333,172.8333333,11.899999999999999,93.86666666666667,110.30666666666666,19.4875,54.987500000000004,46.0,46.12,6,110.0,Moderate
1,2018-02-01,45.83333333,10.075,0.0,13.125,95.625,10.099999999999998,113.36666666666669,113.26,11.4875,41.55,31.5,61.1,6,113.0,Moderate
2,2018-03-01,49.875,11.10416667,0.0,14.11666667,71.0,9.899999999999999,145.66666666666669,127.24000000000001,12.337499999999999,42.24999999999999,39.5,56.82,6,146.0,Moderate
3,2018-04-01,47.08333333,9.104166667,0.0,12.8375,75.375,10.600000000000001,155.33333333333331,137.18,18.6125,44.662499999999994,36.0,70.88,6,155.0,Moderate
4,2018-05-01,46.29166667,8.4875,0.0,13.50833333,75.66666667,11.9,149.73333333333335,139.45333333333335,17.975,47.0,37.5,68.01,6,150.0,Moderate
5,2018-06-01,46.79166667,8.6875,0.0,11.87916667,83.625,11.6,139.33333333333331,124.81333333333333,19.325,57.525000000000006,41.0,63.22,6,139.0,Moderate
6,2018-07-01,48.75,9.45,0.0,12.7625,109.4583333,10.900000000000002,134.83333333333334,124.73333333333333,19.75,61.825,46.5,61.22,6,135.0,Moderate
7,2018-08-01,51.04166667,9.733333333,0.0,16.42083333,102.2083333,12.0,145.66666666666669,124.25333333333333,10.725,42.6375,54.5,70.16,6,146.0,Moderate
8,2018-09-01,60.625,12.53333333,0.0,13.69166667,92.125,11.499999999999998,157.1,137.55333333333334,17.475,49.53750000000001,41.0,70.92,6,157.0,Moderate
9,2018-10-01,58.33333333,13.38333333,0.0,15.74166667,91.66666667,11.100000000000001,142.0666666666667,134.52666666666667,17.4,47.64999999999999,67.5,78.12,6,142.0,Moderate
10,2018-11-01,61.41666667,15.00416667,0.0,9.8875,76.41666667,12.3,135.13333333333335,126.85999999999999,17.4,43.4375,35.5,88.56,6,135.0,Moderate
11,2018-12-01,50.54166667,12.53333333,0.0,11.34583333,68.16666667,12.399999999999999,138.9,132.22666666666666,31.1,56.537499999999994,31.5,85.28,6,139.0,Moderate
12,2018-01-13,48.41666667,11.3125,0.0,15.79583333,61.5,13.0,115.46666666666667,125.26666666666667,35.05,40.962500000000006,34.5,87.52,6,125.0,Moderate
13,2018-01-14,45.95833333,10.89583333,0.0,14.82916667,82.16666667,13.600000000000001,120.16666666666666,109.34,21.549999999999997,33.0625,27.500000000000004,79.57,6,120.0,Moderate
14,2018-01-15,58.20833333,15.3375,0.0,11.7375,99.625,10.7,139.13333333333333,108.00666666666667,12.1625,24.55,34.0,78.73,6,139.0,Moderate
15,2018-01-16,51.79166667,12.41666667,0.0,13.05833333,60.375,11.7,100.30000000000001,110.48666666666666,13.8375,34.3,31.5,64.67,6,110.0,Moderate
16,2018-01-17,45.83333333,10.4625,0.0,14.19583333,75.41666667,11.7,112.03333333333333,114.56666666666666,16.1625,36.7,38.0,68.19,6,115.0,Moderate
17,2018-01-18,48.33333333,10.25,0.0,15.88333333,74.20833333,13.0,109.96666666666667,124.89333333333335,22.1,64.0,53.0,51.96,6,125.0,Moderate
18,2018-01-19,43.95833333,7.920833333,0.0,12.7125,57.41666667,13.6,89.85,117.94666666666666,25.275,48.6625,28.000000000000004,66.35,6,118.0,Moderate
19,2018-01-20,40.66666667,6.5,0.0,10.89583333,72.95833333,13.0,97.18333333333334,120.02666666666666,32.325,59.699999999999996,48.0,78.05,6,120.0,Moderate
20,2018-01-21,50.91666667,9.7125,0.0,13.92916667,111.0833333,12.700000000000001,116.70000000000002,124.92666666666666,23.325,48.8,35.5,71.1,6,125.0,Moderate
21,2018-01-22,56.75,11.54166667,0.0,15.125,127.9583333,12.700000000000001,133.73333333333335,132.73333333333332,14.1625,48.675,36.0,77.66,6,134.0,Moderate
22,2018-01-23,56.29166667,12.02083333,0.0,13.35416667,188.5,12.5,121.23333333333335,123.34666666666666,10.45,44.7375,27.500000000000004,69.98,6,123.0,Moderate
23,2018-01-24,55.41666667,12.075,0.0,15.0125,274.8333333,12.3,120.16666666666666,124.22000000000001,19.2125,36.475,32.0,69.17,6,124.0,Moderate
24,2018-01-25,46.45833333,9.791666667,0.0,14.3875,192.7083333,12.600000000000001,113.63333333333334,137.07999999999998,27.9375,38.95,34.5,75.76,6,137.0,Moderate
25,2018-01-26,43.0,7.891666667,0.0,10.96666667,99.95833333,12.9,112.96666666666667,137.75333333333333,26.1375,39.975,33.5,91.13,6,138.0,Moderate
26,2018-01-27,45.58333333,8.916666667,0.0,12.54583333,93.45833333,13.899999999999999,125.10000000000001,138.18666666666667,20.6625,48.675,35.0,81.97,6,138.0,Moderate
27,2018-01-28,49.5,10.95833333,0.0,12.97083333,107.8333333,12.400000000000002,146.83333333333331,136.57333333333335,15.675,40.3125,35.5,68.58,6,147.0,Moderate
28,2018-01-29,50.91666667,10.81666667,0.0,16.11666667,98.04166667,13.099999999999998,134.06666666666666,133.96,12.7125,40.7,32.5,70.13,6,134.0,Moderate
29,2018-01-30,43.5,7.254166667,0.0,16.59583333,65.625,14.6,89.08333333333334,127.09333333333332,22.799999999999997,43.075,30.0,87.45,6,127.0,Moderate
30,2018-01-31,36.58333333,5.5375,0.0,12.44583333,62.41666667,15.399999999999999,74.51666666666667,114.10000000000001,25.325000000000003,41.175,34.5,70.03,6,114.0,Moderate
31,2018-01-02,32.79166667,5.245833333,0.0,13.70833333,58.83333333,14.600000000000001,83.78333333333333,123.66666666666667,42.825,72.9375,37.0,57.22,6,124.0,Moderate
32,2018-02-02,29.83333333,4.25,0.0,12.32083333,81.29166667,12.7,71.8,114.43333333333334,31.7875,62.7375,31.0,54.41,6,114.0,Moderate
33,2018-03-02,36.66666667,6.258333333,0.0,17.8875,136.2916667,14.700000000000001,79.88333333333333,123.98666666666666,13.125,50.175,35.0,66.78,6,124.0,Moderate
34,2018-04-02,34.58333333,5.241666667,0.0,17.1375,139.9166667,15.0,74.05,116.93333333333334,14.9125,39.2125,26.0,70.91,6,117.0,Moderate
35,2018-05-02,43.75,8.341666667,0.0,18.92916667,130.0416667,14.4,75.18333333333334,117.48666666666666,10.575000000000001,38.275,26.0,68.75,6,117.0,Moderate
36,2018-06-02,42.16666667,7.1375,0.0,15.20416667,126.7083333,14.100000000000001,85.48333333333333,130.56666666666666,22.725,56.4,37.0,50.93,6,131.0,Moderate
37,2018-07-02,47.25,10.56666667,0.0,10.29166667,198.5,11.3,98.53333333333333,129.78666666666666,29.325,52.787499999999994,34.5,62.42,6,130.0,Moderate
38,2018-08-02,47.125,11.55,0.0,7.845833333,232.5833333,12.899999999999999,85.53333333333333,116.00666666666667,41.175,76.08749999999999,45.0,41.78,6,116.0,Moderate
39,2018-09-02,44.33333333,11.18333333,0.0,13.90416667,272.1666667,11.5,96.08333333333334,130.79333333333332,29.175,63.175,42.0,46.22,6,131.0,Moderate
40,2018-10-02,50.16666667,13.2,0.0,13.78333333,128.1666667,10.399999999999999,92.15,118.04666666666665,17.9,47.95,34.5,40.33,6,118.0,Moderate
41,2018-11-02,50.66666667,13.4875,0.0,23.2375,142.4583333,9.5,78.18333333333332,99.46,7.8,22.525,24.5,44.43,6,99.0,Satisfactory
42,2018-12-02,60.45833333,15.24583333,0.0,22.24583333,144.5416667,11.5,88.29999999999998,96.73,6.075000000000001,22.55,22.5,40.53,6,97.0,Satisfactory
43,2018-02-13,53.70833333,13.32916667,0.0,16.6,132.6666667,11.399999999999999,82.93333333333334,86.48,5.5875,21.6125,22.5,50.03,6,86.0,Satisfactory
44,2018-02-14,53.20833333,12.75,0.0,17.33333333,110.9166667,11.399999999999999,93.06666666666668,107.74666666666667,10.062500000000002,34.3625,29.5,51.73,6,108.0,Moderate
45,2018-02-15,51.16666667,12.34166667,0.0,14.42916667,69.04166667,13.100000000000001,79.03333333333333,99.09,14.8375,30.225,26.0,60.37,6,99.0,Satisfactory
46,2018-02-16,40.5,9.241666667,0.0,14.55,92.41666667,13.0,76.21666666666667,102.53333333333333,23.2375,35.8375,25.5,59.51,6,103.0,Moderate
47,2018-02-17,36.41666667,7.520833333,0.0,12.35,44.29166667,15.0,73.36666666666667,102.21333333333332,30.5375,43.2,28.499999999999996,62.66,6,102.0,Moderate
48,2018-02-18,35.91666667,8.108333333,0.0,11.1375,113.8333333,13.3,96.98333333333333,113.04,17.275,41.475,35.5,71.91,6,113.0,Moderate
49,2018-02-19,46.91666667,12.1125,0.0,16.1625,136.2083333,13.5,87.46666666666667,108.60666666666667,12.1125,41.7875,30.5,65.28,6,109.0,Moderate
50,2018-02-20,43.79166667,11.77083333,0.0,15.22083333,135.75,10.899999999999999,78.5,101.33333333333333,8.1625,32.225,27.500000000000004,65.73,6,101.0,Moderate
51,2018-02-21,46.04166667,12.3625,0.0,15.3375,131.0416667,12.399999999999999,98.98333333333333,121.18666666666667,8.825,44.9625,35.5,55.79,6,121.0,Moderate
52,2018-02-22,43.29166667,12.14583333,0.0,14.4375,132.125,10.299999999999997,107.7,129.67333333333332,6.9375,47.837500000000006,38.0,55.15,6,130.0,Moderate
53,2018-02-23,39.83333333,10.35,0.0,18.71666667,137.0,12.600000000000001,99.66666666666666,126.18,10.1375,38.8125,31.0,60.28,6,126.0,Moderate
54,2018-02-24,38.33333333,9.095833333,0.0,21.45833333,127.7083333,12.400000000000002,79.16666666666667,113.89999999999999,10.037499999999998,41.6125,28.499999999999996,49.82,6,114.0,Moderate
55,2018-02-25,35.54166667,6.758333333,0.0,19.37083333,120.2083333,15.3,72.45,107.06,9.8875,38.5125,26.0,43.58,6,107.0,Moderate
56,2018-02-26,30.04166667,5.470833333,0.0,15.84583333,128.0833333,16.599999999999998,88.75,120.5,12.124999999999998,74.26249999999999,45.0,46.8,6,120.0,Moderate
57,2018-02-27,30.04166667,7.720833333,0.0,14.28333333,99.125,13.799999999999997,96.05000000000001,121.98666666666666,20.0375,73.4375,41.5,44.91,6,122.0,Moderate
58,2018-02-28,33.5,7.858333333,0.0,12.35,102.2916667,15.399999999999999,107.73333333333333,124.14000000000001,13.95,72.07499999999999,43.5,49.94,6,124.0,Moderate
59,2018-01-03,28.125,5.841666667,0.0,15.1375,144.4583333,14.799999999999997,103.0,130.76,20.65,82.9875,56.49999999999999,39.25,6,131.0,Moderate
60,2018-02-03,28.0,6.4625,0.0,15.40416667,147.0416667,14.599999999999998,104.69999999999999,126.75333333333333,18.375,77.625,55.50000000000001,42.36,6,127.0,Moderate
61,2018-03-03,28.375,7.15,0.0,13.89583333,220.6666667,13.399999999999999,108.36666666666666,129.36666666666667,20.412499999999998,58.575,39.0,50.26,6,129.0,Moderate
62,2018-04-03,25.70833333,6.3,0.0,18.15,181.0833333,12.999999999999996,109.46666666666668,128.26,15.2875,59.2875,44.5,52.94,6,128.0,Moderate
63,2018-05-03,23.54166667,4.975,0.0,19.09166667,159.625,13.600000000000001,91.76666666666667,117.88666666666667,12.175,52.512499999999996,34.5,49.02,6,118.0,Moderate
64,2018-06-03,24.66666667,5.304166667,0.0,18.72083333,154.9583333,13.100000000000001,88.98333333333333,111.45333333333333,15.15,39.0375,32.0,61.7,6,111.0,Moderate
65,2018-07-03,25.875,5.916666667,0.0,22.90833333,150.0833333,13.400000000000002,86.05000000000001,108.36666666666666,10.7375,36.725,28.999999999999996,57.61,6,108.0,Moderate
66,2018-08-03,22.83333333,4.295833333,0.0,20.02083333,149.75,13.200000000000003,92.18333333333334,116.74,9.25,47.625,34.0,48.91,6,117.0,Moderate
67,2018-09-03,29.45833333,7.741666667,0.0,16.925,141.2083333,14.000000000000004,104.36666666666667,119.09333333333332,9.725,40.199999999999996,43.0,54.06,6,119.0,Moderate
68,2018-10-03,35.875,10.475,0.0,14.8125,125.2083333,14.7,139.4666666666667,133.87333333333333,11.775,49.487500000000004,45.0,54.9,6,139.0,Moderate
69,2018-11-03,37.20833333,11.44583333,0.0,14.34583333,130.5,11.0,92.25,109.12666666666667,9.0625,27.2125,28.000000000000004,61.02,6,109.0,Moderate
70,2018-12-03,33.625,9.820833333,0.0,18.19583333,133.6666667,12.299999999999997,68.75,95.08,6.7625,33.7375,25.0,47.3,6,95.0,Satisfactory
71,2018-03-13,38.04166667,11.05833333,0.0,16.77916667,142.5833333,15.099999999999998,75.68333333333332,101.17333333333333,8.0125,35.3875,28.499999999999996,45.07,6,101.0,Moderate
72,2018-03-14,32.45833333,9.683333333,0.0,19.05,148.9166667,13.599999999999998,92.45,114.06666666666666,11.0375,47.2875,36.0,50.32,6,114.0,Moderate
73,2018-03-15,35.95833333,12.30833333,0.0,18.20416667,198.625,7.200000000000003,92.28333333333333,124.37333333333333,19.325,39.025,29.5,49.6,6,124.0,Moderate
74,2018-03-16,60.20833333,17.23333333,0.066666667,18.19583333,53.33333333,8.7,99.05,108.22666666666667,18.5875,21.3125,32.0,54.76,6,108.0,Moderate
75,2018-03-17,70.125,17.69583333,0.075,14.92916667,107.1666667,9.900000000000002,87.81666666666666,77.57,7.1125,21.3,27.500000000000004,48.5,6,88.0,Satisfactory
76,2018-03-18,56.91666667,15.83333333,0.0,16.35416667,123.125,12.7,69.46666666666667,73.06,6.15,21.85,26.0,40.07,6,73.0,Satisfactory
77,2018-03-19,46.41666667,13.72916667,0.0,16.04166667,148.125,13.800000000000004,85.78333333333333,102.84666666666666,6.5125,37.2375,29.5,49.92,6,103.0,Moderate
78,2018-03-20,37.625,12.125,0.0,15.50416667,174.5,12.5,101.69999999999999,111.62666666666667,10.325,42.7625,34.0,51.07,6,112.0,Moderate
79,2018-03-21,37.66666667,12.775,0.0,18.64583333,216.875,11.399999999999999,113.83333333333336,124.69333333333333,24.7125,42.7625,54.5,49.59,6,125.0,Moderate
80,2018-03-22,29.66666667,9.120833333,0.0,17.63333333,303.375,11.8,92.69999999999999,126.2,25.125000000000004,42.56249999999999,36.5,36.89,6,126.0,Moderate
81,2018-03-23,27.04166667,7.7125,0.0,13.32083333,260.7916667,15.199999999999996,95.19999999999999,131.23333333333332,22.425000000000004,46.137499999999996,40.5,42.25,6,131.0,Moderate
82,2018-03-24,33.33333333,10.35,0.0,10.92916667,119.2083333,15.299999999999997,99.85,131.85333333333332,33.125,53.0375,40.0,47.44,6,132.0,Moderate
83,2018-03-25,42.91666667,13.775,0.0,15.15833333,115.5,14.500000000000004,149.83333333333334,132.64666666666668,13.2125,36.8,36.5,47.63,6,150.0,Moderate
84,2018-03-26,42.58333333,14.325,0.0,13.075,113.625,13.8,121.03333333333335,122.58,9.0625,33.4375,35.5,47.21,6,123.0,Moderate
85,2018-03-27,34.70833333,11.875,0.0,13.49583333,181.25,13.8,123.73333333333335,133.57999999999998,15.2375,47.525000000000006,32.0,51.82,6,134.0,Moderate
86,2018-03-28,34.16666667,12.62083333,0.0,15.9375,217.5416667,13.100000000000001,99.93333333333334,123.26666666666667,13.45,40.7625,31.0,49.89,6,123.0,Moderate
87,2018-03-29,37.70833333,13.0375,0.0,14.77083333,232.0,13.900000000000002,122.93333333333332,134.15333333333334,12.3625,45.35,38.0,44.76,6,134.0,Moderate
88,2018-03-30,42.41666667,14.5375,0.0,15.27083333,179.625,14.0,119.86666666666665,124.18,16.8125,40.575,31.0,34.85,6,124.0,Moderate
89,2018-06-04,56.04166667,18.125,0.120833333,16.7375,220.25,11.499999999999996,65.81666666666666,106.48666666666666,8.05,24.049999999999997,9.0,60.04,6,106.0,Moderate
90,2018-07-04,64.125,18.79166667,0.166666667,9.229166667,145.375,11.599999999999998,61.71666666666667,88.9,14.7875,42.625,23.5,44.33,6,89.0,Satisfactory
91,2018-08-04,59.54166667,18.175,0.008333333,10.17083333,133.125,10.7,57.85,72.18,7.775,28.0,23.0,41.76,6,72.0,Satisfactory
92,2018-09-04,48.20833333,15.15833333,0.0,14.3,136.625,10.900000000000002,75.93333333333334,107.92666666666666,10.1125,41.325,37.0,42.7,6,108.0,Moderate
93,2018-10-04,51.45833333,16.34583333,0.0,14.72916667,130.7083333,10.699999999999996,62.41666666666667,98.55,6.2625,36.2875,24.0,32.71,6,99.0,Satisfactory
94,2018-11-04,54.08333333,17.39583333,0.020833333,11.2125,204.6666667,11.900000000000002,54.3,82.01,9.9125,29.4125,17.0,27.94,6,82.0,Satisfactory
95,2018-12-04,49.33333333,16.75,0.0,8.245833333,197.7916667,11.899999999999999,70.4,104.16666666666667,11.200000000000001,37.7,26.5,36.91,6,104.0,Moderate
96,2018-04-13,47.0,16.3,0.008333333,16.27916667,135.9583333,11.700000000000003,46.95,75.21,5.699999999999999,28.475,22.5,35.66,6,75.0,Satisfactory
97,2018-04-14,51.83333333,17.90416667,0.0,11.0375,166.375,10.799999999999997,46.5,77.75,5.925,30.5375,24.5,33.55,6,78.0,Satisfactory
98,2018-04-15,56.08333333,19.14583333,0.0,15.2125,117.25,9.2,56.46666666666667,78.78,10.95,29.9,26.0,25.65,6,79.0,Satisfactory
99,2018-04-16,50.45833333,18.2125,0.008333333,11.30833333,131.4583333,11.899999999999999,82.76666666666665,111.32666666666667,16.0875,41.2875,40.5,34.58,6,111.0,Moderate
100,2018-04-17,40.83333333,16.1,0.0,11.8,144.0416667,12.0,63.85,97.84,9.275,37.6375,29.5,38.66,6,98.0,Satisfactory
101,2018-04-18,40.375,15.89583333,0.0,11.4,287.375,12.700000000000003,94.1,128.34666666666666,28.55,40.725,28.999999999999996,38.08,6,128.0,Moderate
102,2018-04-19,33.70833333,13.325,0.0,12.13333333,248.4583333,13.8,88.86666666666667,129.14000000000001,20.412499999999998,56.150000000000006,32.5,29.53,6,129.0,Moderate
103,2018-04-20,32.0,12.52916667,0.0,16.22083333,264.7916667,12.100000000000001,82.83333333333334,126.03999999999999,15.525,45.175,34.0,32.47,6,126.0,Moderate
104,2018-04-21,33.91666667,12.17083333,0.0,13.975,109.625,13.999999999999996,82.78333333333333,123.21333333333332,11.9875,44.6375,31.0,31.02,6,123.0,Moderate
105,2018-04-22,46.70833333,17.69583333,0.0,14.4,204.375,13.099999999999998,79.26666666666667,118.19333333333333,9.925,37.1375,30.5,40.55,6,118.0,Moderate
106,2018-04-23,37.625,15.19583333,0.0,13.95,208.7916667,10.800000000000004,60.866666666666674,101.00666666666667,7.4,27.7625,19.0,42.26,6,101.0,Moderate
107,2018-04-24,35.58333333,13.35833333,0.0,14.51666667,210.0833333,12.000000000000004,70.58333333333334,118.19999999999999,15.9375,31.7125,23.0,42.34,6,118.0,Moderate
108,2018-04-25,44.375,15.625,0.0,15.28333333,149.7916667,12.599999999999998,63.266666666666666,98.91,6.3625,22.3625,22.5,44.46,6,99.0,Satisfactory
109,2018-04-26,42.45833333,16.3,0.045833333,13.12916667,185.5833333,11.100000000000001,75.25,117.52,8.3125,44.0625,32.5,40.91,6,118.0,Moderate
110,2018-04-27,40.91666667,15.42083333,0.0,17.1125,143.0416667,12.700000000000003,70.98333333333335,103.91333333333334,7.0625,28.15,22.5,43.35,6,104.0,Moderate
111,2018-04-28,38.16666667,14.24583333,0.0,14.52916667,196.5,12.200000000000003,65.33333333333334,104.41333333333334,8.375,30.875,18.5,37.06,6,104.0,Moderate
112,2018-04-29,34.91666667,13.95,0.0,15.66666667,225.375,13.399999999999999,65.26666666666667,109.49333333333333,9.25,23.4125,22.0,49.11,6,109.0,Moderate
113,2018-04-30,28.375,11.425,0.0,17.4375,257.5833333,13.100000000000001,78.18333333333332,118.07333333333334,18.2125,39.925,29.5,38.49,6,118.0,Moderate
114,2018-01-05,31.54166667,12.87083333,0.0,15.70833333,175.2083333,12.599999999999998,80.71666666666667,127.48,9.25,27.2125,24.5,37.99,6,127.0,Moderate
115,2018-02-05,55.66666667,20.28333333,0.05,15.2875,135.875,13.399999999999999,66.25,104.18666666666667,4.775,31.1375,28.499999999999996,41.11,6,104.0,Moderate
116,2018-03-05,52.41666667,19.7,0.016666667,19.37083333,140.0416667,11.099999999999998,55.333333333333336,98.8,4.875,22.525,23.5,42.87,6,99.0,Satisfactory
117,2018-04-05,58.875,19.95,0.0,13.49583333,168.2083333,12.199999999999996,39.36666666666667,76.19,10.4375,33.7875,21.5,43.03,6,76.0,Satisfactory
118,2018-05-05,48.95833333,18.16666667,0.0,15.09166667,181.875,11.599999999999998,47.56666666666667,85.81,5.7875,27.925,21.0,45.91,6,86.0,Satisfactory
119,2018-06-05,44.58333333,17.44166667,0.0,17.3875,175.75,10.399999999999999,61.300000000000004,101.39333333333333,8.225,32.9375,21.5,34.59,6,101.0,Moderate
120,2018-07-05,39.0,16.16666667,0.0,11.69166667,219.7083333,11.2,58.25000000000001,108.38666666666667,12.175,23.362500000000004,19.5,43.87,6,108.0,Moderate
121,2018-08-05,36.04166667,15.69583333,0.0,13.84166667,223.9166667,10.200000000000003,83.36666666666667,119.54666666666665,16.5,42.33749999999999,26.5,41.81,6,120.0,Moderate
122,2018-09-05,39.08333333,16.6875,0.0,14.2375,166.2083333,10.5,76.55,108.29333333333334,9.1875,38.3375,24.0,37.13,6,108.0,Moderate
123,2018-10-05,47.29166667,17.95,0.008333333,13.32916667,170.0,12.2,51.85,68.13,6.425,18.825,15.5,28.85,6,68.0,Satisfactory
124,2018-11-05,38.625,16.42083333,0.0,15.64166667,208.7916667,9.7,59.21666666666667,101.46,7.525,27.0375,20.0,51.32,6,101.0,Moderate
125,2018-12-05,41.41666667,16.75,0.05,13.0375,222.1666667,11.8,60.53333333333333,104.94,15.875,27.3625,21.5,44.09,6,105.0,Moderate
126,2018-05-13,49.54166667,18.2625,0.058333333,12.425,213.2916667,11.700000000000003,62.56666666666666,101.58666666666666,12.575,34.925,22.0,52.18,6,102.0,Moderate
127,2018-05-14,45.45833333,17.39166667,0.033333333,15.95,185.7916667,10.700000000000003,52.2,94.25,11.425,23.1875,18.5,44.54,6,94.0,Satisfactory
128,2018-05-15,49.66666667,18.375,0.020833333,16.09583333,218.2916667,10.7,43.71666666666667,58.15,5.4625,19.7625,20.0,40.48,6,58.0,Satisfactory
129,2018-05-16,47.29166667,17.85,0.0,11.92916667,182.5,11.0,77.58333333333333,113.18666666666667,8.2,34.625,27.0,38.3,6,113.0,Moderate
130,2018-05-17,49.375,18.46666667,0.0625,12.05416667,207.8333333,12.999999999999996,90.4,126.72666666666667,14.125,52.95,35.0,29.93,6,127.0,Moderate
131,2018-05-18,56.33333333,20.025,0.058333333,13.84166667,251.2916667,10.899999999999999,78.06666666666668,116.66,12.450000000000001,39.5,24.0,33.97,6,117.0,Moderate
132,2018-05-19,36.25,14.77916667,0.0,17.48333333,246.625,11.899999999999999,88.51666666666667,143.94,16.1625,37.55,25.5,33.29,6,144.0,Moderate
133,2018-05-20,39.58333333,16.35,0.0,18.3,198.5416667,11.399999999999999,86.41666666666666,139.28,7.0125,22.799999999999997,22.0,55.28,6,139.0,Moderate
134,2018-05-21,44.25,17.77916667,0.0125,16.97916667,163.1666667,11.499999999999996,86.41666666666666,139.28,7.0125,22.799999999999997,22.0,55.28,6,139.0,Moderate
135,2018-05-22,46.20833333,18.7875,0.025,10.14583333,182.8333333,11.400000000000002,79.26666666666667,120.72666666666667,11.287499999999998,26.175,22.0,42.54,6,121.0,Moderate
136,2018-05-23,46.125,18.62916667,0.0,11.34166667,235.8333333,9.0,82.65,121.23333333333333,5.3374999999999995,27.975,39.0,42.93,6,121.0,Moderate
137,2018-05-24,50.08333333,19.35,0.075,15.34166667,216.4166667,11.199999999999996,69.80000000000001,108.49333333333333,7.9,32.2875,26.0,40.2,6,108.0,Moderate
138,2018-05-25,43.58333333,17.94583333,0.025,12.51666667,165.4583333,12.599999999999998,73.16666666666666,107.36666666666666,7.4875,27.4125,22.0,44.63,6,107.0,Moderate
139,2018-05-26,46.58333333,18.76666667,0.0,16.35,142.9166667,12.0,42.1,82.48,3.8,22.075,19.0,30.68,6,82.0,Satisfactory
140,2018-05-27,50.25,19.7125,0.0,11.87916667,117.5416667,11.899999999999999,49.56666666666667,78.89,4.825,19.375,19.5,45.82,6,79.0,Satisfactory
141,2018-05-28,41.66666667,17.39166667,0.0125,13.31666667,164.125,11.900000000000002,56.13333333333333,93.47,5.187500000000001,22.9625,39.0,31.3,6,93.0,Satisfactory
142,2018-05-29,40.66666667,17.825,0.008333333,18.9125,223.0416667,11.799999999999997,60.766666666666666,104.39333333333333,7.6375,24.612500000000004,17.5,36.57,6,104.0,Moderate
143,2018-05-30,51.16666667,20.43333333,0.054166667,15.9625,271.125,10.600000000000001,66.53333333333333,109.36,9.4125,33.675,18.5,26.21,6,109.0,Moderate
144,2018-05-31,49.29166667,20.29166667,0.0,16.06666667,229.4583333,9.899999999999999,60.666666666666664,103.51333333333334,9.075,25.0875,15.5,31.49,6,104.0,Moderate
145,2018-01-06,68.29166667,22.25416667,0.454166667,9.279166667,217.0416667,10.500000000000004,80.93333333333334,112.36666666666666,10.349999999999998,35.6375,13.5,36.23,6,112.0,Moderate
146,2018-02-06,71.375,22.02916667,0.1375,11.91666667,251.9583333,8.600000000000001,81.96666666666667,101.01333333333334,10.75,47.4,26.5,23.04,6,101.0,Moderate
147,2018-03-06,65.08333333,21.64166667,0.125,18.175,273.75,11.0,72.18333333333334,103.48666666666666,15.4375,41.137499999999996,24.0,30.02,6,103.0,Moderate
148,2018-04-06,62.33333333,21.20416667,0.029166667,17.7125,298.125,10.599999999999998,71.58333333333334,100.12666666666667,10.4375,38.225,22.0,36.54,6,100.0,Satisfactory
149,2018-05-06,66.41666667,22.12916667,0.2625,16.44166667,276.7083333,10.100000000000001,64.0,98.73,9.5875,41.08749999999999,27.0,31.67,6,99.0,Satisfactory
150,2018-06-06,67.70833333,22.16666667,0.420833333,18.15416667,271.2083333,7.699999999999996,75.66666666666666,102.94666666666667,11.275,48.175,27.500000000000004,23.49,6,103.0,Moderate
151,2018-07-06,85.66666667,23.3125,0.525,23.40833333,271.2083333,6.400000000000002,40.416666666666664,62.44,16.475,25.45,68.0,35.22,6,68.0,Satisfactory
152,2018-08-06,79.16666667,22.00833333,0.0375,22.42083333,262.7916667,5.199999999999999,39.06666666666667,53.64,10.925,22.675,65.0,28.13,6,65.0,Satisfactory
153,2018-09-06,78.875,22.15416667,0.316666667,23.97083333,272.75,7.100000000000001,45.35,65.5,9.7625,28.0875,66.0,22.48,6,66.0,Satisfactory
154,2018-10-06,79.58333333,22.0,0.125,34.12916667,263.4166667,5.399999999999999,33.6,51.4,10.2,21.9375,64.5,15.2,6,64.0,Satisfactory
155,2018-11-06,73.79166667,21.50833333,0.079166667,34.7625,272.2916667,6.5,47.75,80.94,11.8875,27.1125,68.0,11.21,6,81.0,Satisfactory
156,2018-12-06,70.41666667,21.48333333,0.05,33.02916667,266.0833333,7.600000000000001,57.083333333333336,103.54,13.025,34.575,68.5,8.76,6,104.0,Moderate
157,2018-06-13,63.20833333,20.45416667,0.0,33.05,265.7916667,8.5,76.11666666666667,123.53333333333333,12.5875,27.25,65.0,10.94,6,124.0,Moderate
158,2018-06-14,62.91666667,20.10416667,0.0,29.84166667,268.2083333,7.5,95.7,113.77333333333333,11.625000000000002,31.6125,65.5,10.02,6,114.0,Moderate
159,2018-06-15,63.5,20.52916667,0.025,26.9,268.75,9.599999999999998,55.050000000000004,111.98,15.0125,26.675,66.0,11.2,6,112.0,Moderate
160,2018-06-16,60.33333333,19.6875,0.0,29.37916667,268.7916667,9.099999999999998,41.65,88.85,12.525,19.8375,63.5,13.41,6,89.0,Satisfactory
161,2018-06-17,62.08333333,19.80833333,0.016666667,31.4375,266.875,8.399999999999999,45.43333333333333,91.23,13.225,19.7125,62.0,11.75,6,91.0,Satisfactory
