Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
27-01-2020,0,13.9,30.78888889,34.32222222,87.55,6.711111111,0
28-01-2020,0,20.11666667,33.65,28.55,79.81666667,8.622222222,0
29-01-2020,0,17.11111111,31.67222222,36.73888889,84.32777778,8.611111111,0
30-01-2020,0,14.89444444,29.96666667,41.88888889,88.10555556,7.405555556,0
31-01-2020,0,12.46111111,28.28888889,42.36666667,84.53888889,9.3,0
01-02-2020,0,16.08333333,28.70555556,38.67777778,80.51111111,7.055555556,0
02-02-2020,0,16.59444444,28.76111111,50.64444444,78.71666667,9.761111111,0
03-02-2020,0,18.6,27.94444444,54.33888889,82.19444444,7.372222222,0
04-02-2020,0,18.2,29.93333333,46.86111111,95.00555556,7.538888889,0
05-02-2020,0,19.17777778,31.56666667,43.07222222,92.26111111,11.13333333,0
06-02-2020,0,17.20555556,30.35,53.06666667,92.74444444,6.872222222,0
07-02-2020,0,17.17777778,31.76111111,42.67777778,94.25,8.927777778,0
08-02-2020,2.261111111,18.96666667,30.55555556,50.52222222,95.66666667,9.988888889,0
09-02-2020,1.516666667,15.97777778,22.47777778,78.51111111,96.76666667,9.522222222,0
10-02-2020,0,14.02222222,26.23333333,62.55,96.68333333,8.316666667,0
11-02-2020,0,16.01666667,28.90555556,56.42222222,90.69444444,6.105555556,0
12-02-2020,0,16.41111111,30.22777778,50.73888889,90.81666667,6.516666667,0
13-02-2020,0,14.11666667,31.03333333,36.36111111,85.81111111,7.85,0
14-02-2020,0,15.69444444,32.07222222,31.41111111,80.55,5.916666667,0
15-02-2020,0,15.25555556,33.26111111,25.38333333,78.88888889,7.672222222,0
16-02-2020,0,14.65,32.91111111,31.97777778,85.12777778,6.666666667,0
17-02-2020,0,14.85,33.4,30.47777778,80.42777778,5.916666667,0
18-02-2020,0,12.32222222,32.92222222,22.86666667,75.73333333,6.261111111,0
19-02-2020,0,12.62222222,33.05,17.28888889,79.16666667,6.322222222,0
20-02-2020,0,17.56666667,34.18333333,21.64444444,86.71666667,7.005555556,0
21-02-2020,0,18.98333333,32.68333333,39.52777778,87.41111111,10.13333333,0
22-02-2020,0,18.23333333,31.78888889,45.27222222,81.87222222,10.02222222,0
23-02-2020,0,19.12222222,33.88888889,35.21666667,79.9,7.433333333,0
24-02-2020,0,20.90555556,34.2,34.5,77.63888889,8.588888889,0
25-02-2020,0.116666667,19.38333333,34.57222222,34.05555556,77.25,8.105555556,0
26-02-2020,0,15.20555556,31.90555556,28.40555556,72.65,7.55,0
27-02-2020,0,14.55555556,31.52777778,20.99444444,55.06111111,7.622222222,0
28-02-2020,0,14.87222222,32.88888889,23.3,76.09444444,7.138888889,0
29-02-2020,0,16.51111111,33.74444444,27.27777778,83.55555556,6.5,0
01-03-2020,0,18.15,34.25,31.22222222,84.08888889,8.05,0
02-03-2020,1.783333333,19.64444444,33.47222222,36.83888889,84.73333333,11.26666667,0
03-03-2020,0.361111111,20.67777778,34.26666667,36.14444444,85.85555556,8.711111111,0
04-03-2020,0,18.85,35.14444444,30.14444444,84.91666667,8.822222222,0
05-03-2020,0,16.35555556,35.06666667,24.27222222,68.85,9.216666667,0
06-03-2020,0,20.57222222,34.21111111,26.8,87.30555556,5.75,0
07-03-2020,0,20.00555556,33.58333333,30.60555556,85.33888889,10.61111111,0
08-03-2020,0,21.18888889,33.59444444,33.33333333,86.75,8.055555556,0
09-03-2020,1.933333333,21.38888889,33.39444444,45.83333333,93.2,7.555555556,0
10-03-2020,2.638888889,21.51666667,32.66666667,54.32777778,91.78333333,9.605555556,0
11-03-2020,0,23.54444444,35.37777778,37.58333333,81.55555556,11.4,0
12-03-2020,0,21.92222222,34.97222222,38.67777778,81.17222222,8.022222222,0
13-03-2020,0.172222222,22.65,34.84444444,36.02222222,87.85555556,8.283333333,0
14-03-2020,4.638888889,21.8,33.25,50.65555556,92.21111111,8.383333333,0
15-03-2020,0,20.82222222,32.56111111,47.51666667,87.50555556,5.783333333,0
16-03-2020,2.411111111,21.04444444,33.98888889,42.76666667,86.51111111,6.188888889,0
17-03-2020,0.266666667,20.95555556,35.00555556,39.62222222,85.55,7.016666667,0
18-03-2020,1.133333333,21.48333333,35.97222222,37.41666667,89.03333333,9.027777778,0
19-03-2020,5.2,21.23888889,35.91111111,32.40555556,92.03333333,10.77777778,0
20-03-2020,0.127777778,20.15555556,36.96666667,30.89444444,85.76111111,8.416666667,0
21-03-2020,0,20.06111111,36.89444444,26.75555556,82.70555556,8.244444444,0
22-03-2020,0,16.96666667,36.27777778,22.67222222,70.86666667,6.711111111,0
23-03-2020,0,19.4,36.64444444,19.83333333,71.30555556,5.694444444,0
24-03-2020,0,22.32777778,37.1,26.55555556,82.20555556,7.194444444,0
25-03-2020,1.15,21.82777778,36.91111111,31.02222222,82.34444444,9.138888889,0
26-03-2020,4.138888889,21.26111111,36.81111111,33.29444444,84.71666667,11.02222222,0
27-03-2020,0,21.62777778,37.2,30.07222222,82.13333333,6.333333333,0
28-03-2020,0,23.07222222,38.02777778,27.17222222,76.78333333,10.98333333,0
29-03-2020,3.344444444,22.27222222,37.50555556,33.46666667,86.43333333,8.416666667,0
30-03-2020,0.311111111,21.58333333,37.40555556,34.20555556,80.15,10.77222222,0
31-03-2020,3.772222222,21.71666667,37.42222222,32.19444444,87.70555556,12.95,0
01-04-2020,0.016666667,22.55,36.42777778,33.60555556,77.22777778,5.222222222,
02-04-2020,0,22.21111111,38.06111111,26.33333333,74.75,5.805555556,
03-04-2020,0.433333333,24.5,38.36111111,22.64444444,69.13888889,6.116666667,
04-04-2020,2.188888889,23.97777778,37.82777778,31.16666667,81.11111111,10.82222222,
05-04-2020,0,22.38333333,37.35555556,23.37777778,75.36666667,11.44444444,
06-04-2020,0,23.03333333,37.4,23.26111111,71.51666667,9.838888889,
07-04-2020,4.072222222,21.65555556,38.58333333,28.95,80.50555556,11.42222222,
08-04-2020,1.505555556,23.11111111,38.44444444,25.16666667,71.81666667,12.92222222,
09-04-2020,0,21.15,38.82222222,19.38333333,58.27222222,8.072222222,
10-04-2020,0,22.10555556,38.32222222,19.62777778,74.75555556,8.716666667,
11-04-2020,0.3,23.27222222,38.27222222,24.23333333,71.83333333,8.811111111,
12-04-2020,0.25,22.46111111,38.13333333,26.50555556,67.07222222,8.988888889,
13-04-2020,0.672222222,24.68888889,39.09444444,22.14444444,63.18333333,9.822222222,
14-04-2020,1.266666667,24.61111111,39.51666667,22.51111111,61.88333333,11.32222222,
15-04-2020,0.95,26.01111111,39.75555556,20.91111111,54.17777778,11.11111111,
16-04-2020,0,25.32777778,39.25555556,20.87222222,52.88333333,9.272222222,
17-04-2020,0,26.55,40.37222222,19.56666667,54.82777778,11.13333333,
18-04-2020,0,26.71111111,40.50555556,17.96666667,56.25555556,7.244444444,
19-04-2020,0.527777778,25.86111111,40.51666667,22.80555556,64.69444444,10.65,
20-04-2020,0,25.02222222,37.91111111,30.02777778,64.58888889,10.02222222,
21-04-2020,1.427777778,24.61111111,39.63333333,22.91666667,65.41111111,7.266666667,
22-04-2020,0,23.18888889,39.53333333,24.18888889,60.12777778,5.505555556,
23-04-2020,0.65,26.75,39.19444444,23.95,61.93333333,6.638888889,
24-04-2020,0,26.78333333,41.07222222,20.6,64.23888889,6.361111111,
25-04-2020,0,26.15555556,39.91111111,23.77222222,61.90555556,6.3,
26-04-2020,0,25.15555556,39.56666667,21.24444444,66.22777778,7.238888889,
27-04-2020,0,24.54444444,39.17777778,21.19444444,55.54444444,4.944444444,
28-04-2020,0,25.45555556,39.18888889,23.87222222,67.94444444,7.2,
29-04-2020,2.561111111,23.09444444,37.97777778,32.31666667,72.36666667,7.672222222,
30-04-2020,0,26.72222222,39.06666667,25.97222222,60.00555556,4.9,
01-05-2020,0.016666667,27.95555556,40.18888889,22.97222222,55.23888889,7.872222222,
02-05-2020,1.433333333,26.88888889,39.94444444,27.85555556,55.69444444,8.888888889,
03-05-2020,0,27.33333333,41.84444444,16.48888889,51.24444444,6.388888889,
04-05-2020,0,26.98888889,42.33333333,15.30555556,45.61111111,6.794444444,
05-05-2020,0,28.57222222,42.97222222,15.53333333,52.14444444,6.905555556,
06-05-2020,0,30.15,42.34444444,15.69444444,55.11111111,6.55,
07-05-2020,0.155555556,28.45,40.99444444,25.1,69.31666667,9.283333333,
08-05-2020,0,29.64444444,39.06111111,34.03888889,62.71111111,7.077777778,
09-05-2020,1.488888889,28.01111111,40.05,28.35,68.23333333,9.544444444,
10-05-2020,1.344444444,27.05555556,40.71666667,25.77777778,65.11111111,8.677777778,
11-05-2020,1.461111111,23.55,37.25,27.31666667,75.85,11.13888889,
12-05-2020,0,25.41666667,38.42777778,25.65,58,7.133333333,
13-05-2020,1.977777778,27.44444444,39.93888889,26.05,73.37222222,7.038888889,
14-05-2020,0.044444444,25.31666667,36.65555556,37.81666667,69.67777778,6.211111111,
15-05-2020,2.633333333,28.27222222,40.34444444,27.97777778,67.31666667,7.527777778,
16-05-2020,3.394444444,26.52777778,39.74444444,29.41666667,78.57777778,8.172222222,
17-05-2020,0.627777778,25.81666667,39.90555556,27.09444444,78.57222222,6.277777778,
18-05-2020,0,28.44444444,40.10555556,27.23888889,59.35555556,6.533333333,
19-05-2020,0,27.23333333,41.27777778,18.94444444,57.44444444,7.583333333,
20-05-2020,0,26.71666667,40.34444444,18.1,45.25555556,8.294444444,
21-05-2020,0,26.73888889,42.23333333,12.31111111,36.38888889,9.938888889,
22-05-2020,0,26.31111111,42.28888889,9.383333333,30.01666667,9.238888889,
23-05-2020,0,28.8,43.59444444,10.78888889,31.4,8.022222222,
24-05-2020,0,30.16111111,44.14444444,13.17222222,32.35,6.6,
25-05-2020,0,30.86666667,44.59444444,11.57777778,45.27777778,7.405555556,
26-05-2020,0,32.43333333,44.69444444,11.91666667,49.37777778,7.911111111,
27-05-2020,0,30.23888889,44.43333333,15.49444444,49.72777778,5.305555556,
28-05-2020,0,30.32777778,44.51111111,15.17222222,36,7.094444444,
29-05-2020,0,29.91111111,43.64444444,15.87222222,38.05555556,11.03333333,
30-05-2020,0.655555556,28.51111111,43.51111111,19.46111111,69.01111111,7.944444444,
31-05-2020,0,29.03888889,40.5,27.63888889,63.51666667,7.294444444,
01-06-2020,6.705555556,23.91666667,40.58888889,27.4,93.15,9.711111111,0.366666667
02-06-2020,0,26.70555556,33.70555556,52.72777778,82.46666667,6.927777778,0.127777778
03-06-2020,16.16111111,23.22777778,35.60555556,43.8,95.81666667,12.9,0.033333333
04-06-2020,2.238888889,25.68888889,33.24444444,60.62222222,91.05,10.45,0.033333333
05-06-2020,0.022222222,24.45555556,34.44444444,46.1,81.31666667,11.63888889,0.15
06-06-2020,0,26.77222222,37.43333333,34.88333333,69.93333333,6.716666667,0.216666667
07-06-2020,0,27.66111111,37.74444444,32.88333333,67.82222222,5.877777778,0.022222222
08-06-2020,0.166666667,27.23333333,37.67222222,36.63888889,69.29444444,7.577777778,0
09-06-2020,0,29.42222222,38.62222222,30.95,60.7,6.05,0.15
10-06-2020,3.944444444,26.12222222,39.14444444,32.02222222,85.87777778,7.95,0.333333333
11-06-2020,23.74444444,24.25,37.56111111,43.14444444,94.83888889,8.983333333,0.177777778
12-06-2020,7.027777778,24.02777778,32.46111111,69.25555556,94.53888889,21.97222222,0.761111111
13-06-2020,6.183333333,25.2,32.82222222,61.73333333,95.18888889,6.276470588,0.288235294
14-06-2020,4.6,25.68333333,34.32222222,56.77777778,93.82222222,6.777777778,0.438888889
15-06-2020,0.016666667,26.78333333,33.96666667,60.89444444,90.87222222,7.494444444,0.422222222
16-06-2020,12.4,24.76666667,32.76666667,66.92222222,97.00555556,6.294444444,0.061111111
17-06-2020,0.055555556,26,31.31666667,74.21666667,90.63333333,6.8,0.361111111
18-06-2020,0.1,25.46666667,32.17777778,66.3,86.03888889,7.952941176,0.847058824
19-06-2020,8.205555556,25.60555556,34.63888889,56.1,90.82222222,9.361111111,0.433333333
20-06-2020,0,26.08333333,34.69444444,55.09444444,81.98333333,7.122222222,0.238888889
21-06-2020,4.844444444,25.87777778,35.11111111,53.67222222,85.65,7.855555556,0.283333333
22-06-2020,0.661111111,26.38888889,34.04444444,58.63333333,86.12222222,9.811111111,1.027777778
23-06-2020,4.538888889,24.55,34.28888889,55.3,95.15,8.344444444,0.027777778
24-06-2020,6.594444444,24.81666667,33.12222222,64.62222222,96.55,7.838888889,0
25-06-2020,2.955555556,26.01666667,36.13333333,53.1,91.03333333,7.033333333,0.011111111
26-06-2020,1.105555556,25.76666667,37.13888889,48.34444444,89.25555556,6.577777778,0.027777778
27-06-2020,0.755555556,26.76111111,36.06111111,51.08333333,85.57777778,5.927777778,0.011111111
28-06-2020,17.90555556,23.93888889,36.22222222,52.62777778,95.93333333,7.633333333,0.177777778
29-06-2020,3.266666667,25.66666667,35.75555556,52.19444444,92.17222222,6.205555556,0.038888889
30-06-2020,9.988888889,25.36666667,34.99444444,55.83888889,96.56111111,9.272222222,0
01-07-2020,11.87222222,24.82777778,34.99444444,60.29722222,94.34444444,6.233333333,0.044444444
02-07-2020,8.7,25.26388889,33.66111111,65.73333333,94.19166667,5.983333333,0.066666667
03-07-2020,13.12777778,25.13611111,34.78611111,60.86944444,94.98888889,6.15,0.1
04-07-2020,16.86111111,24.95833333,33.25,71.18333333,96.00833333,6.361111111,0.072222222
05-07-2020,1.083333333,25.85,31.06111111,75.36388889,93.42222222,6.238888889,0.177777778
06-07-2020,40.62777778,23.37777778,32.14722222,67.96944444,98.26388889,8.35,0.422222222
07-07-2020,1.666666667,25.66666667,29.53888889,79.41111111,96.07222222,3.75,0.216666667
08-07-2020,3.244444444,23.61111111,32.19166667,69.19722222,96.675,11.01111111,0.255555556
09-07-2020,1.838888889,25.2,34.84444444,59.63333333,92.75833333,5.594444444,0.205555556
10-07-2020,24.49444444,24.2,32.78333333,67.69444444,96.38888889,6.911111111,0.088888889
11-07-2020,3.877777778,25.23888889,30.87222222,76.43333333,94.32777778,7.427777778,0.794444444
12-07-2020,0,26.25,33.70833333,63.56111111,91.72777778,4.966666667,0.022222222
13-07-2020,36.38888889,23.97222222,33.99166667,60.25555556,98.28055556,5.922222222,0.016666667
14-07-2020,1.066666667,26.03888889,32.58611111,70.62777778,95.7,3.994444444,0.027777778
15-07-2020,33.07222222,24.15555556,32.67222222,72.17222222,97.18333333,4.283333333,0.105555556
16-07-2020,12.52222222,24.27222222,27.61944444,89.25,97.94444444,4.027777778,0.227777778
17-07-2020,1.661111111,24.52222222,30.98611111,78.26666667,94.51944444,5.283333333,0.416666667
18-07-2020,0,24.84444444,32.74444444,65.39444444,94.75,4.572222222,0.338888889
19-07-2020,0.133333333,26.39444444,34.525,62.23888889,94.00277778,5.344444444,0.011111111
20-07-2020,17.37222222,24.96111111,34.19166667,62.99444444,97.35833333,6.394444444,0.161111111
21-07-2020,16.33888889,24.76944444,32.93055556,72.24166667,97.78055556,4.9,0.016666667
22-07-2020,2.433333333,25.25277778,33.59722222,68.83611111,98.23333333,5.705555556,0
23-07-2020,49.29444444,22.67777778,33.68888889,70.64166667,98.54166667,6.605555556,0.05
24-07-2020,11.95,23.5,27.38333333,90.14444444,98.36944444,5.588888889,0
25-07-2020,2.116666667,24.7,32.95,69.975,96.07222222,3.872222222,0.166666667
26-07-2020,0.038888889,24.03888889,33.54444444,65.17222222,96.76944444,4.216666667,0.016666667
27-07-2020,0.027777778,25.06111111,34.575,58.45555556,96.425,5.022222222,0.016666667
28-07-2020,0.205555556,25.93333333,36.28611111,54.98611111,94.01111111,5.05,0.005555556
29-07-2020,31.34444444,23.18055556,34.41666667,65.01111111,98.61666667,6.755555556,0.016666667
30-07-2020,4.805555556,24.84722222,32.69722222,70.91944444,98.11388889,4.722222222,0
31-07-2020,2.394444444,25.70555556,34.63611111,64.31388889,97.82222222,2.888888889,0
01-08-2020,0.183333333,25.275,35.52222222,61.10277778,95.83611111,4.572222222,0
02-08-2020,8.416666667,24.90277778,34.37777778,67.85,97.55,4.605555556,0
03-08-2020,5.672222222,25.18888889,35.85277778,61.17777778,97.3,5.638888889,0.016666667
04-08-2020,1.066666667,24.93611111,31.96111111,74.77222222,95.51944444,6.05,0.016666667
05-08-2020,0.033333333,25.23055556,31.43611111,75.03888889,93.08333333,6.016666667,0.244444444
06-08-2020,2.288888889,24.67222222,31.43333333,75.83333333,93.23333333,6.266666667,0.455555556
07-08-2020,2.5,25.3,31.48055556,71.94166667,93.52222222,6.972222222,0.311111111
08-08-2020,0.477777778,25.99722222,33.90833333,64.83333333,91.00833333,5.083333333,0.094444444
09-08-2020,0.283333333,25.65555556,31.83888889,70.99444444,93.76944444,4.505555556,0.011111111
10-08-2020,18.62777778,23.57777778,27.90833333,82.90277778,97.51666667,4.766666667,0.088888889
11-08-2020,10.24444444,23.08888889,25.90833333,90.34444444,97.58055556,5.6,0.633333333
12-08-2020,0.216666667,24.71666667,27.56388889,84.975,93.69722222,6.077777778,0.044444444
13-08-2020,22.37222222,23.24444444,29.37777778,78.79722222,96.87222222,5.2,0.45
14-08-2020,4.677777778,23.65277778,26.93055556,86.13055556,96.72777778,5.933333333,0.905555556
15-08-2020,7.383333333,23.05,28.62777778,79.93333333,95.41111111,6.933333333,0.311111111
16-08-2020,2.238888889,24.08888889,26.9,86.36388889,94.40833333,5.233333333,1.177777778
17-08-2020,58.80555556,23.31666667,24.85277778,92.13055556,97.63055556,3.966666667,0.816666667
18-08-2020,33.66666667,23.51944444,25.35,91.75277778,97.525,5.227777778,0.327777778
19-08-2020,24.02222222,23.55,25.56944444,90.85555556,97.21944444,3.772222222,0.05
20-08-2020,25.17222222,23.57777778,28.68888889,81.25,97.04722222,5.016666667,0.222222222
21-08-2020,6.822222222,23.82777778,26.93888889,88.10277778,96.83888889,5.488888889,0.833333333
22-08-2020,1.666666667,24.19444444,28.03888889,82.39444444,96.625,6.166666667,0.572222222
23-08-2020,0.038888889,24.47222222,30.77222222,73.11944444,92.47777778,3.75,0.105555556
24-08-2020,6.994444444,22.95277778,32.43888889,67.63333333,94.59166667,8.455555556,0.016666667
25-08-2020,0.15,23.62777778,32.53888889,64.72777778,94.01388889,4.027777778,0.383333333
26-08-2020,1.027777778,24.67777778,33.21666667,63.12222222,95.45833333,4.472222222,0
27-08-2020,2.611111111,24.56944444,31.05833333,69.63611111,95.38333333,8.705555556,0.361111111
28-08-2020,4.461111111,24.11944444,26.95,85.14722222,95.86944444,2.777777778,0.111111111
29-08-2020,0.138888889,24.37777778,27.85833333,81.59444444,94.10555556,4.044444444,0.133333333
30-08-2020,3.577777778,23.06666667,29.77777778,74.52777778,96.18055556,4.861111111,0.294444444
31-08-2020,1.105555556,23.46111111,32.93611111,65.23055556,95.71111111,3.438888889,0.033333333
01-09-2020,0.022222222,23.59444444,33.50555556,61.91111111,95.58333333,2.972222222,0.005555556
02-09-2020,0,24.7,33.1,63.09444444,92.02222222,3.25,0.177777778
03-09-2020,0,23.75,31.82777778,69.01666667,96.78333333,3.2125,0.24375
04-09-2020,4.838888889,23.48333333,34.33333333,59.68333333,96.93888889,1.783333333,0
05-09-2020,1.088888889,25.21666667,34.53333333,59.50555556,95.26666667,2.688888889,0
06-09-2020,0.305555556,24.83333333,32.91666667,65.58888889,96.90555556,2.588888889,0
07-09-2020,8.161111111,23.81666667,33.86111111,65.13333333,96.81666667,3.672222222,0.394444444
08-09-2020,0.177777778,24.21111111,33.46666667,66.22222222,94.56111111,2.127777778,0.011111111
09-09-2020,6.4,24.42777778,34.78888889,58.61666667,96.51666667,3.105555556,0
10-09-2020,0,25.37777778,33.65,62.69444444,94.79444444,3.15625,0
11-09-2020,12.33888889,23.45,31.74444444,73.61666667,97.42777778,2.772222222,0
12-09-2020,8.494444444,24.12222222,32.18888889,71.98888889,97.7,3.127777778,0
13-09-2020,8.872222222,25.17222222,33.43888889,68.65555556,97.12777778,3.272222222,0
14-09-2020,14.86111111,24.13888889,32.18888889,73.72777778,97.65555556,4.294444444,0
15-09-2020,1.755555556,24.66111111,33.04444444,70.87222222,97.99444444,9.438888889,0.155555556
16-09-2020,15,24.32222222,32.72777778,74.38333333,98.03888889,4.305555556,0
17-09-2020,4.811111111,24.97222222,33.90555556,71.08333333,97.62222222,3.333333333,0.011111111
18-09-2020,0.016666667,25.58333333,34.09444444,70.45555556,97.16111111,2.8375,0
19-09-2020,3.705555556,25.19444444,28.32777778,87.81111111,98.53333333,2.50625,0.0125
20-09-2020,2.805555556,24.22777778,34.12222222,68.79444444,95.87222222,3.572222222,0.244444444
21-09-2020,2.788888889,24.3,32.81111111,73.04444444,95.61111111,8.938888889,0.183333333
22-09-2020,50.15,23.73888889,31.67777778,76.22222222,97.28888889,4.638888889,0
23-09-2020,4.2,24.42222222,30.77222222,77.61111111,97.21666667,4.077777778,0.016666667
24-09-2020,0.616666667,24.68333333,31.26666667,75.77777778,93.68333333,3.95,0.216666667
25-09-2020,0.111111111,25.69444444,32.75,68.00555556,95.58888889,3.611111111,0.038888889
26-09-2020,3.027777778,24.36666667,32.18888889,74.63888889,96.64444444,3.9625,0
27-09-2020,1.838888889,23.78333333,31.02222222,76.88888889,96.08333333,3.50625,0.03125
28-09-2020,0.016666667,23.44444444,31.92222222,66.85555556,94.29444444,12.73333333,0
29-09-2020,0,23.80555556,33.26666667,64.51111111,94.22777778,4.25625,0
30-09-2020,0.555555556,23.71111111,32.42222222,67.83888889,94.65,5.28125,0
01-10-2020,2.122222222,23.67222222,33.18888889,64.62777778,93.36666667,0.275,4.5625
02-10-2020,0,23.67222222,32.83888889,64.61111111,92.42777778,0.2625,4.4375
03-10-2020,0,22.94444444,34.1,55.27222222,90.35555556,0.0375,4.90625
04-10-2020,0,21.67222222,34.22222222,47.52222222,87.49444444,0.027777778,13.43888889
05-10-2020,0,22.17777778,33.95555556,49.83333333,85.31111111,0.04375,4.6625
06-10-2020,0.016666667,23.51666667,33.78888889,42.62777778,84.33333333,0,4.494444444
07-10-2020,0.016666667,24.23888889,31.90555556,56.33888889,90.15555556,0,4.561111111
08-10-2020,8.305555556,21.94444444,25.99444444,77.92222222,97.21111111,0,3.85
09-10-2020,0.4,23.29444444,30.43333333,74.66111111,97.46111111,0,3.5
10-10-2020,2.183333333,23.2,32.83333333,67.17222222,97.2,0.00625,2.675
11-10-2020,5.688888889,23.12777778,33.45555556,65.59444444,96.81111111,0,3.711111111
12-10-2020,14.81111111,23.1,31.37222222,73.38333333,96.9,0,4.65625
13-10-2020,4.516666667,23.06111111,32.05555556,72.06111111,97.65,0.04375,5.23125
14-10-2020,1.277777778,24.58333333,29.87222222,75.02222222,93.32222222,0.972222222,6.227777778
15-10-2020,10.00555556,23.87222222,31.19444444,73.11666667,96.60555556,0.783333333,5.177777778
16-10-2020,1.933333333,23.91111111,30.08888889,77.83888889,97.52222222,0,2.9875
17-10-2020,5.6,24.46111111,31.40555556,72.32777778,96.76666667,0,2.8375
18-10-2020,3.916666667,23.19444444,31.6,74.95555556,97.10555556,0.0125,3.2125
19-10-2020,2.444444444,22.68888889,33.47222222,67.53888889,97.49444444,0,3.96875
20-10-2020,0.25,23.33888889,33.54444444,65.20555556,95.47222222,0.005555556,3.283333333
21-10-2020,0,22.2,33.27777778,58.50555556,96.36111111,0,4.19375
22-10-2020,0,22.06111111,33.13333333,56.76111111,96.05555556,0,4.6625
23-10-2020,0,19.51111111,33.79444444,43.25,92.5,0.0125,4.45
24-10-2020,0,20.38888889,33.85555556,42.36111111,92.95,0.00625,7.0625
25-10-2020,0,21.27777778,34.39444444,48.4,95.56111111,0.125,3.05625
26-10-2020,0,22.18888889,34.16666667,45.84444444,94.75555556,0,2.175
27-10-2020,0,20.50555556,33.30555556,48.79444444,94.16666667,0,1.983333333
28-10-2020,0,18.71111111,33.5,44.69444444,94.7,0,2.9125
29-10-2020,0,17.55,34.16111111,33.36666667,94.86666667,0,2.0625
30-10-2020,0,19.17777778,33.18888889,40.41666667,92.66111111,0,2.68125
31-10-2020,0,20.04444444,32.35555556,43.58333333,92.95,0,3.55
01-11-2020,0,16.82222222,31.70555556,38.34444444,89.94444444,0.5,4.4125
02-11-2020,0,17.08333333,32.07777778,36.46666667,86.29444444,0.838888889,13.48888889
03-11-2020,0,16.79444444,32.03333333,38.27777778,87.94444444,0.00625,3.48125
04-11-2020,0,15.20555556,31.94444444,32.42777778,87.26666667,0,4.06875
05-11-2020,0,14.05,32.01111111,27.05,85.33888889,0.04375,3.79375
06-11-2020,0,13.48888889,32.89444444,26.49444444,85.23888889,0.00625,3.275
07-11-2020,0,15.65555556,32.03333333,36.33333333,85.56666667,0.0125,3.20625
08-11-2020,0,12.98333333,31.51111111,34.84444444,86.77222222,0.03125,4.93125
09-11-2020,0,11.92222222,30.42222222,29.31666667,84.40555556,0.0625,4.3375
10-11-2020,0,11.63888889,30.15555556,29.29444444,86.1,0.0125,5.225
11-11-2020,0,11.75555556,29.53333333,30.12777778,85.85,0,4.55
12-11-2020,0,16.51666667,30.76666667,38.20555556,85.14444444,0.025,3.28125
13-11-2020,0,19.99444444,31.61666667,57.62222222,94.58888889,0,3.58125
14-11-2020,0,18.8,32.6,53.5,93.57777778,0,3.194444444
15-11-2020,0,17.46666667,33.28888889,43.58888889,90.98333333,0.027777778,3.416666667
16-11-2020,0,18.59444444,33.36666667,43.98888889,86.20555556,0.044444444,2.861111111
17-11-2020,0,19.12222222,33.03888889,49.7,93.58888889,0,2.355555556
