Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
01-01-2021,0,12.75,29.55555556,40.64444444,89.11666667,4.777777778,0
02-01-2021,0,13.73888889,29.32777778,44.25555556,93.99444444,3.983333333,0
03-01-2021,0,12.47222222,29.98333333,45.4,96.02777778,3.8,0
04-01-2021,0,13.94444444,29.56666667,42.13333333,95.1,3.494444444,0
05-01-2021,0,14.23333333,30.3,40.67222222,92.93333333,4.177777778,0
06-01-2021,0,16.62222222,29.79444444,48.28333333,90.47777778,3.488888889,0
07-01-2021,0,19.57777778,30.13333333,53.88333333,92.65555556,3.427777778,0
08-01-2021,0,20.97222222,28.21666667,62.5,89.86666667,3.827777778,0
09-01-2021,0,16.33333333,30.96666667,50.2,91.57777778,3.266666667,0
10-01-2021,0,14.58888889,32.68888889,26.36666667,84.32222222,4.433333333,0.005555556
11-01-2021,0,15.41666667,33.42222222,23.91111111,81.22777778,3.044444444,0.161111111
12-01-2021,0,16.57777778,33.15,35.50555556,87.58333333,3.75,0
13-01-2021,0,16.62222222,32.70555556,39.71111111,89.36666667,4.116666667,0
14-01-2021,0,15.03888889,31.90555556,38.58333333,89.75555556,4.116666667,0
15-01-2021,0,12.80555556,31.62222222,35.12777778,86.27777778,4.188888889,0
16-01-2021,0,13.87222222,32.00555556,32.06666667,82.23333333,3.727777778,0
17-01-2021,0,14.71111111,32.11666667,33.9,87.59444444,4.005555556,0
18-01-2021,0,14.25555556,31.83333333,33.05,88.22222222,5.683333333,0
19-01-2021,0,15.31666667,31.63333333,36.21111111,90.15555556,4.272222222,0
20-01-2021,0,17.28888889,32.77777778,38.37222222,82.52777778,3.983333333,0.005555556
21-01-2021,0,17.29444444,32.48333333,38.45,84.27777778,5.827777778,0.227777778
22-01-2021,0,13.17222222,31.30555556,33.73333333,83.43333333,4.733333333,0
23-01-2021,0,13.51666667,32.38888889,29.06111111,81.78333333,4.183333333,0
24-01-2021,0,16.85555556,33.68333333,35.22222222,88.54444444,6.094444444,0.016666667
25-01-2021,0,16.46666667,33.80555556,39.37777778,88.28333333,6.411111111,0.05
26-01-2021,0,16.48888889,32.64444444,40.65,90.72222222,4.416666667,0
27-01-2021,0,16.50555556,32.59444444,40.57222222,86.02222222,4.172222222,0.216666667
28-01-2021,0,17.83333333,31.89444444,42.95,91.03333333,3.988888889,0.2
29-01-2021,0,17.94444444,31.48333333,45.79444444,90.21666667,5.588888889,0.016666667
30-01-2021,0.311111111,15.41666667,31.30555556,44.58888889,82.87222222,9.65,0.261111111
31-01-2021,0,13.27222222,27.97222222,34.08333333,73.27777778,6.033333333,0.2
01-02-2021,0,13.38888889,30.29444444,32.13888889,75.41666667,4.555555556,0.127777778
02-02-2021,0,10.78888889,31.86666667,24.84444444,77.47777778,5.055555556,0.194444444
03-02-2021,0,10.88888889,31.95,17.57222222,75.37777778,5.772222222,0.288888889
04-02-2021,0,10.83888889,32.26666667,14.29444444,75.91666667,6.016666667,0.488888889
05-02-2021,0,11.75555556,31.11111111,18.26666667,79.43333333,7.111111111,0
06-02-2021,0,14.47777778,32.01111111,21.75555556,71.82222222,5.8,0.016666667
07-02-2021,0,13.36666667,30.61666667,30.91666667,73.67777778,7.444444444,0.194444444
08-02-2021,0,9.727777778,28.87222222,27.11111111,75.01111111,6.322222222,0.15
09-02-2021,0,9.222222222,29.76666667,18.89444444,73.85,5.733333333,0.383333333
10-02-2021,0,10.71111111,31.79444444,18.46666667,75.82777778,4.266666667,0
11-02-2021,0,12.26111111,32.58888889,18.33888889,74.26666667,3.127777778,0
12-02-2021,0,14.35555556,33.40555556,18.60555556,77.77222222,5.577777778,0.194444444
13-02-2021,0,14.97777778,32.86666667,28.08888889,76.35555556,4.811111111,0
14-02-2021,0,17.25555556,33.51111111,28.79444444,77.29444444,5.444444444,0.005555556
15-02-2021,0,18.62777778,33.37222222,30.36111111,71.79444444,4.111111111,0.005555556
16-02-2021,0,17.49444444,33.81111111,28.77777778,75.10555556,6.194444444,0.016666667
17-02-2021,0,17.89444444,33.45,28.45,74.65,7.738888889,0.188888889
18-02-2021,0.272222222,17.62222222,31.46111111,32.47222222,81.78888889,5.877777778,0.016666667
19-02-2021,0.777777778,16.58888889,27.72777778,42.04444444,87.42222222,8.116666667,0.016666667
20-02-2021,1.266666667,13.72777778,23.87777778,57.52222222,94.12222222,6.822222222,0.011111111
21-02-2021,0,16.01111111,30.50555556,36.43888889,81.39444444,7.511111111,0
22-02-2021,0,15.95,31.58888889,35.45,79.45,6.672222222,0
23-02-2021,0,14.53333333,33.68888889,21.1,72.77777778,5.261111111,0.161111111
24-02-2021,0,15.13888889,34.48333333,20.77222222,71.49444444,4.711111111,0.194444444
25-02-2021,0,14.98333333,35.9,18.32222222,71.18333333,5.105555556,0
26-02-2021,0,17.32222222,36.87222222,16.39444444,63.46111111,6.061111111,0
27-02-2021,0,17.27777778,36.68333333,21.68333333,59.38333333,6.35,0
28-02-2021,0,16.86111111,35.91111111,16.88333333,55.00555556,6.688888889,0.011111111
01-03-2021,0,23.33333333,37.09444444,14.08888889,50.91111111,5.233333333,0
02-03-2021,0,18.75555556,36.95555556,16.03888889,62.80555556,4.733333333,0.083333333
03-03-2021,0,16.58888889,36.53888889,14.83333333,56.83333333,5.3,0.011111111
04-03-2021,0,15.2,35.88333333,14.23333333,57.17222222,4.877777778,0
05-03-2021,0,18.22222222,36.72777778,10.66666667,55.88888889,4.744444444,0.1
06-03-2021,0,17.13888889,36.28888889,14.13888889,59.82222222,8.822222222,0
07-03-2021,0,16.83888889,36.62222222,11.64444444,53.11111111,6.366666667,0
08-03-2021,0,18.60555556,37.18888889,14.67777778,59.5,5.183333333,0
09-03-2021,0,20.69444444,36.66111111,17.37777778,71.71666667,6.983333333,0.005555556
10-03-2021,0,21.56666667,36.17777778,22.71111111,69.71111111,7.255555556,0.044444444
11-03-2021,0,21.57222222,36.40555556,20.53888889,70.36666667,7.555555556,0.011111111
12-03-2021,0,18.72222222,36.54444444,15.93888889,69.76666667,8.877777778,0.016666667
13-03-2021,0,20.76111111,36.08333333,19.98333333,69.74444444,9.805555556,0.322222222
14-03-2021,0,17.1,34.40555556,22.73888889,63.86666667,7.044444444,0.133333333
15-03-2021,0,18.40555556,35.82222222,17.31666667,53.57222222,5.683333333,0.127777778
16-03-2021,0,20.38333333,36.32222222,18.47222222,64.33333333,6.722222222,0
17-03-2021,0,21.11666667,36.51111111,22.15,64.40555556,5.105555556,0.005555556
18-03-2021,0,23.99444444,36.68333333,21.33333333,67.74444444,5.594444444,0.005555556
19-03-2021,0.105555556,23.52222222,36.13888889,25.58333333,64.17777778,10.38888889,0.061111111
20-03-2021,0,21.63888889,34.09444444,27.64444444,66.32777778,8.566666667,0.316666667
21-03-2021,0,20.32222222,34.3,28.76666667,67.63888889,9.983333333,0.1
22-03-2021,0,21.03888889,36.28333333,21.42777778,57.36666667,8.077777778,0.005555556
23-03-2021,0.422222222,22.52777778,35.35,26.14444444,64.1,12.2,0.672222222
24-03-2021,0,18.24444444,32.96111111,31.93333333,68.73888889,10.93333333,0.427777778
25-03-2021,0,20.68888889,35.88888889,25.03333333,59.57222222,6.072222222,0.094444444
26-03-2021,0,21.93333333,37.17777778,20.85,51.52222222,6.922222222,0.166666667
27-03-2021,0,19.75555556,37.66666667,18.03888889,39.82777778,8.4,0.527777778
28-03-2021,0,20.45555556,37.97777778,12.38888889,40.82777778,9.522222222,0
29-03-2021,0,21.33888889,39.70555556,11.11111111,43.48888889,10.41666667,0
30-03-2021,0,21.82777778,40.5,11.28333333,45.00555556,7.866666667,0
31-03-2021,0,24.09444444,40.17222222,12.67222222,63.3,14.22222222,0.544444444
01-04-2021,0,24.53333333,40.10555556,13.14444444,40.58333333,0.066666667,9.261111111
02-04-2021,0,24.67222222,39.24444444,15.57777778,33.2,0.1,12.60555556
03-04-2021,0,21.96666667,39.79444444,11.18888889,35.37777778,0,10.00555556
04-04-2021,0,21.92222222,40.20555556,10.88333333,40.27777778,0,6.755555556
05-04-2021,0,23.70555556,39.19444444,12.91111111,53.37222222,0.105555556,7.666666667
06-04-2021,0,23.87222222,39.53888889,10.43333333,74.21666667,0.466666667,7.511111111
07-04-2021,0,24.86666667,40.45,14.52777778,74.01666667,0.011111111,8.522222222
08-04-2021,0.038888889,25.06111111,40,19.11111111,60.25555556,0.011111111,6.388888889
09-04-2021,0,26.52222222,38.26111111,20.57222222,52.07222222,0.022222222,11.55555556
10-04-2021,0.138888889,25.81111111,38.08888889,22.49444444,67.19444444,0.25,9.688888889
11-04-2021,3.366666667,21.83333333,38.03333333,26.14444444,89.12222222,0.383333333,14.47777778
12-04-2021,0.444444444,21.58333333,32.70555556,44.05555556,84.43888889,0.005555556,6.511111111
13-04-2021,0,23.61666667,36.70555556,27.46111111,65.76666667,0.011111111,7.533333333
14-04-2021,1.361111111,24.22222222,36.52222222,29.03888889,69.73888889,0.1,10.17777778
15-04-2021,1.172222222,21.07777778,36.17222222,25.6,69.74444444,0.083333333,12.76111111
16-04-2021,0,20.73888889,36.13888889,24.18888889,60.36111111,0.05,10.98333333
17-04-2021,0,24.02777778,37.54444444,19.57777778,57.72777778,0.105555556,7.611111111
18-04-2021,0,22.64444444,38.78333333,18.42777778,54.61666667,0,8.544444444
19-04-2021,0,26.4,40.17777778,14.91666667,54.89444444,0.672222222,8.177777778
20-04-2021,0,25.63888889,40.25555556,15.42777778,47.56111111,0,6.277777778
21-04-2021,0,26.49444444,40.60555556,16.1,68.18888889,0.361111111,11.05555556
22-04-2021,0.694444444,22.92777778,38.52777778,23.52777778,66.17222222,0.177777778,8.75
23-04-2021,0,24.2,38.23888889,20.25,53.98888889,0.238888889,6.483333333
24-04-2021,0,23.23333333,38.11666667,17.24444444,55.15,0.216666667,6.35
25-04-2021,0,24.25555556,39.35,14.84444444,45.18333333,0.327777778,8.211111111
26-04-2021,0,28.42777778,40.47777778,16.96666667,46.63888889,0.011111111,6.577777778
27-04-2021,1.8,25.03333333,39.77222222,20.62777778,56.76666667,0.45,11.02777778
28-04-2021,0,26.64444444,39.95555556,16.15555556,46.10555556,0.011111111,7.933333333
29-04-2021,0.016666667,25.37777778,40.45,16.16111111,42.07777778,0.022222222,8.95
30-04-2021,0,27.02777778,40.61666667,15.9,54.77222222,0.033333333,12.26666667
01-05-2021,0.275,26.27222222,39.87222222,9.288888889,30.23611111,0.002777778,6.713888889
02-05-2021,3.905555556,23.27777778,39.28333333,10.38611111,39.48333333,0.008333333,7.086111111
03-05-2021,1.761111111,23.31666667,35.15555556,17.85555556,37.6,0.013888889,7.361111111
04-05-2021,0.75,23.92777778,37.95,13.41666667,38.6,0.172222222,5.008333333
05-05-2021,0,27.27222222,38.41666667,13.60555556,31.73888889,0.152777778,3.327777778
06-05-2021,0.972222222,26.48888889,37.46666667,15.68611111,34.36944444,0.008333333,6.391666667
07-05-2021,0.936111111,26.21666667,38.5,15.9,35.44166667,0.133333333,5.688888889
08-05-2021,2.216666667,25.27222222,36.11111111,19.52777778,38.925,0,4.427777778
09-05-2021,0.766666667,25.45555556,38,17.83055556,38.92222222,0.005555556,4.558333333
10-05-2021,0.038888889,26.14444444,36.23333333,20.67777778,37.80833333,0.047222222,3.294444444
11-05-2021,1.052777778,26.74444444,36.86666667,19.83055556,37.55833333,0.005555556,3.133333333
12-05-2021,0,25.90555556,40.21111111,11.49166667,38.04444444,0.025,4.775
13-05-2021,0,27.83333333,40.63333333,11.15555556,31.425,0.025,3.438888889
14-05-2021,0,28.61111111,40.18333333,10.86944444,30.13888889,0.005555556,3.041666667
15-05-2021,0.758333333,27.68333333,39.73333333,14.73055556,35.98888889,0.080555556,5.052777778
16-05-2021,0,28.12777778,37.68333333,17.91944444,37.15833333,0.405555556,5.425
17-05-2021,2.244444444,26.55,35.07222222,43.76111111,84.35555556,1.477777778,12.12222222
18-05-2021,0.016666667,28.61111111,37.02222222,40.22777778,71.33333333,0.705555556,8.705555556
19-05-2021,0,29.33888889,37.65555556,36.96111111,67.34444444,0.405555556,8.238888889
20-05-2021,0,28.55555556,37.96111111,36.32777778,62.63888889,0.9,10.62777778
21-05-2021,0,24.91666667,36.56111111,34.52777778,60.16666667,0.377777778,7.583333333
22-05-2021,0,26.97222222,39.15555556,19.95,67.1,0.033333333,5.877777778
23-05-2021,0,30.38333333,39.70555556,22.26111111,50.41111111,0,5.861111111
24-05-2021,0,29.38333333,38.53333333,27.14444444,47.61666667,0,6.527777778
25-05-2021,0,26.51111111,39.95,20.29444444,42.83333333,0.205555556,6.044444444
26-05-2021,0,28.36111111,38.67222222,15.71111111,48.05555556,0,7.872222222
27-05-2021,0.661111111,29.89444444,39.96111111,22.95555556,50.48333333,0.088888889,10.43333333
28-05-2021,0.916666667,28.58888889,40.30555556,24.71666667,62.51666667,0.361111111,10.00555556
29-05-2021,4.6,27.45555556,38.75555556,34.38888889,66.61666667,0.055555556,9.244444444
30-05-2021,4.255555556,26.53333333,41.37777778,24.25,76.03333333,0.077777778,9.288888889
31-05-2021,0,27.32777778,35.77222222,39.92777778,69.85,0,4.627777778
01-06-2021,2.511111111,26.2,38.55,34.31666667,78.42777778,0.066666667,6.788888889
02-06-2021,22.62222222,23.18888889,37.39444444,37.99444444,93.07222222,0.011111111,8.261111111
03-06-2021,0.672222222,24.84444444,33.16111111,52.38888889,90.85,0.011111111,4.122222222
04-06-2021,0,26.53888889,34.06666667,46.98333333,78.67222222,0.022222222,5.316666667
05-06-2021,13.82777778,23,32.75555556,53.02777778,93.81666667,0,8.15
06-06-2021,0.727777778,24.73333333,33.92222222,46.70555556,85.99444444,0,6.533333333
07-06-2021,2.016666667,25.6,36.11111111,42.75,84.6,0.011111111,7.838888889
08-06-2021,1.994444444,26.20555556,34.71666667,46.11111111,84.27777778,0.133333333,7.644444444
09-06-2021,11.85555556,24.7,35.38888889,49.50555556,91.68333333,0.016666667,6.844444444
10-06-2021,1.994444444,25.26111111,33.73888889,52.07777778,87.51111111,0.127777778,5.805555556
11-06-2021,22.37222222,23.05555556,32.20555556,61.30555556,93.64444444,0.172222222,7.611111111
12-06-2021,22.54444444,21.9,30.13888889,69.08888889,95.45,0.061111111,8.822222222
13-06-2021,5.466666667,23.77777778,29.35,73.72222222,91.63888889,0.122222222,4.911111111
14-06-2021,65.35555556,22.36111111,33.60555556,59.03333333,97.05555556,0.155555556,7.133333333
15-06-2021,35.16111111,22.71666667,32.97777778,64.68333333,96.01666667,0.116666667,6.566666667
16-06-2021,2.844444444,24.08333333,34.36666667,55.62777778,92.37222222,0.061111111,6.583333333
17-06-2021,6.75,24.54444444,33.00555556,57.21111111,88.67777778,0.061111111,8.933333333
