Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
07-03-2020,0,20.56896552,33.47931034,33.83793103,85.37241379,7.25862069,0
08-03-2020,0,21.5137931,33.05172414,34.78275862,91.53793103,5.744827586,0
09-03-2020,3.996551724,21.69310345,32.55517241,53.24827586,93.55172414,7.279310345,0
10-03-2020,0.096551724,21.8,31.37241379,56.97931034,90.39655172,6.255172414,0
11-03-2020,0,23.16551724,36.12068966,37.45172414,83.65862069,6.703448276,0
12-03-2020,0,22.74827586,34.42413793,39.44827586,88.46551724,6.351724138,0
13-03-2020,2.517241379,22.15862069,33.32758621,52.36896552,92.07931034,6.113793103,0
14-03-2020,0.95862069,22.27241379,33.49655172,54.07241379,93.21724138,5.572413793,0
15-03-2020,0,21.88275862,32.73103448,50.43793103,90.75172414,4.972413793,0
16-03-2020,0,21.77241379,33.95172414,40.75517241,88.49310345,5.306896552,0
17-03-2020,0,21.81034483,34.67586207,36.02413793,88.11724138,5.117241379,0
18-03-2020,0,22.75517241,35.73793103,35.24482759,80.73448276,5.489655172,0
19-03-2020,3.086206897,21.65172414,36.23448276,34.01034483,87.22413793,6.017241379,0
20-03-2020,0,20.91724138,35.9,37.52758621,89.69310345,5.410344828,0
21-03-2020,0,20.79310345,36.63103448,25.58965517,87.21724138,5.748275862,0
22-03-2020,0,18.84482759,35.32758621,22.57241379,84.43103448,5.462068966,0
23-03-2020,0,21.01034483,36.12068966,20.05517241,84.42758621,5.5,0
24-03-2020,0,22.22758621,36.73793103,28.70689655,85.7862069,5.04137931,0
25-03-2020,0,22.14482759,36.65862069,32.42068966,83.72758621,5.303448276,0
26-03-2020,0.086206897,22.0862069,36.16551724,36.95172414,81.13103448,7.731034483,0
27-03-2020,0,22.93103448,36.10344828,34.56551724,77.37241379,4.931034483,0
28-03-2020,0,22.76551724,38.12758621,25.03793103,76.34137931,6.286206897,0
29-03-2020,0,23.57241379,37.56206897,25.44137931,77.17586207,4.331034483,0
30-03-2020,0,22.4,37.83103448,30.3862069,76.36896552,5.365517241,0
31-03-2020,0,22.49310345,36.25172414,36.61724138,77.54482759,7.186206897,0
01-04-2020,0.479310345,24.67241379,37.79310345,28.18965517,75.08965517,8.013793103,
02-04-2020,0,23.3862069,37.59655172,27.40689655,77.12068966,3.889655172,
03-04-2020,0.627586207,25.88275862,38.31034483,28.36206897,70.73448276,6.520689655,
04-04-2020,0,24.62068966,36.61724138,31.41724138,80.82068966,5.465517241,
05-04-2020,0,23.63448276,36.52758621,22.74137931,74.52413793,6.324137931,
06-04-2020,0.04137931,24.23103448,37.24827586,27.80689655,77.10344828,5.524137931,
07-04-2020,4.65862069,21.63448276,37.92758621,31.41034483,85.22413793,9.227586207,
08-04-2020,0.531034483,21.21034483,37.86551724,26.06551724,83.6862069,9.613793103,
09-04-2020,0.017241379,21.07241379,37.9137931,25.10344828,78.75517241,7.331034483,
10-04-2020,0,20.88275862,37.63103448,21.15517241,82.01724138,6.45862069,
11-04-2020,0,22.9,37.52068966,25.74827586,75.78275862,6,
12-04-2020,0,22.97931034,37.72068966,22.75517241,68.63793103,5.386206897,
13-04-2020,0.1,24.37931034,38.84137931,22.69655172,62.9137931,4.951724138,
14-04-2020,0.210344828,23.9862069,39.58965517,20.4,60.9,6.182758621,
15-04-2020,0,25.62068966,39.44482759,19.0137931,59.89655172,6.6,
16-04-2020,0,24.17931034,38.91034483,17.49310345,60.3,6.189655172,
17-04-2020,0,24.71724138,40.21034483,17.50689655,61.43103448,7.051724138,
18-04-2020,0,24.1862069,39.91034483,19.82758621,67.62068966,5.806896552,
19-04-2020,0.755172414,25.26551724,39.93793103,23.44137931,68.14482759,5.782758621,
20-04-2020,0.020689655,24.42068966,37.40344828,27.93103448,73.73103448,8.148275862,
21-04-2020,1.5,23.45172414,39.02068966,24.54137931,73.16896552,9.286206897,
22-04-2020,0,23.33793103,39.30689655,23,68.34482759,6.148275862,
23-04-2020,0,25.6,40,17.76206897,69.95172414,6.075862069,
24-04-2020,0,25.77586207,40.55172414,19.58275862,71.71724138,6.413793103,
25-04-2020,0,25.43793103,40.19655172,22.13448276,68.34827586,5.903448276,
26-04-2020,0,23.92068966,39.74482759,19.96896552,63.92068966,7.555172414,
27-04-2020,0,23.89655172,39.26206897,20.20344828,69.67586207,6.037931034,
28-04-2020,0,25.51724138,39.67241379,18.53448276,72.72068966,8.279310345,
29-04-2020,0.044827586,23.17931034,38.06551724,28.57241379,77.05862069,10.14482759,
30-04-2020,0.010344828,26.65172414,39.05172414,20.33448276,58.07241379,5.696551724,
01-05-2020,0.168965517,26.80344828,40.39310345,19.87241379,58.54137931,8.224137931,
02-05-2020,0.127586207,25.64482759,39.75172414,24.63103448,62.9862069,9.051724138,
03-05-2020,0,27.57586207,41.23793103,17.59655172,55.95862069,6.882758621,
04-05-2020,0,27.52068966,41.86206897,15.16206897,52.17241379,8.006896552,
05-05-2020,0,28.06206897,42.26896552,15.22413793,56.13793103,6.951724138,
06-05-2020,0,28.76206897,41.90344828,15.58965517,59.26551724,6.996551724,
07-05-2020,0,27.62068966,41.7137931,19.24137931,69.95172414,9.082758621,
08-05-2020,2.034482759,27.16551724,38.10689655,36.7862069,79.95517241,10.19310345,
09-05-2020,0.24137931,28.03103448,39.45517241,29.55862069,66.56551724,8.982758621,
10-05-2020,2.3,25.59655172,40.47586207,26.61724138,67.69310345,10.85172414,
11-05-2020,3.889655172,22.74482759,35.82068966,32.20689655,77.94482759,11.45862069,
