Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
01-01-2019,0,12.29,29.245,34.8325,91.5675,0,4.455263158
02-01-2019,0,12.8675,31.1775,28.05,94.5375,0,4.694736842
03-01-2019,0,15.03,32.125,38.335,94.865,0,4.894736842
04-01-2019,0,16.0175,32.0925,42.0325,94.1575,0,2.763157895
05-01-2019,0,17.2575,31.5375,45.4675,95.6,0,5.115384615
06-01-2019,0,17.51,31.3775,48.5675,94.915,0,4.473684211
07-01-2019,0,16.26,30.3775,51.955,96.66,0.097368421,6.689473684
08-01-2019,0,16.75,31.91,45.865,95.2325,0,3.307894737
09-01-2019,0,14.115,31.715,38.785,93.7975,0,5.626315789
10-01-2019,0,15.7725,32.475,28.6625,93.0875,0,4.676315789
11-01-2019,0,18.7375,31.6,41.83,95.6775,0,4.089473684
12-01-2019,0,18.7225,31.4975,51.7725,96.0975,0,6.639473684
13-01-2019,0,19.0925,31.105,55,96.5875,0,6.065789474
14-01-2019,0,17.895,31.6725,49.4725,96.8775,0,5.907894737
15-01-2019,0,18.06,32.155,48.455,96.8925,0,3.792105263
16-01-2019,0,17.79,32.53,47.0025,96.5225,0,5.176315789
17-01-2019,0,18.625,32.2525,44.52,96.6175,0,4.618421053
18-01-2019,0,18.515,31.4275,50.4425,96.455,0,3.489473684
19-01-2019,0,18.39,32.9225,47.4475,98.2075,0,3.405263158
20-01-2019,0,17.4775,32.8025,44.215,97.5025,0,4.323684211
21-01-2019,0,17.5025,32.535,44.3325,97.335,0,4.05
22-01-2019,0,17.435,31.99,52.5425,97.6125,0,4.292105263
23-01-2019,0,17.5975,31.7,50.1725,97.4675,0,6.794736842
24-01-2019,0,19.5425,32.63,48.1525,95.8525,0,6.884210526
25-01-2019,0,20.7425,32.1375,49.2425,96.9925,0.002631579,6.318421053
26-01-2019,0.02,21.6325,31.2725,59.23,96.005,0.015789474,9.468421053
27-01-2019,0.3025,21.7725,30.6425,66.0325,94.11,0,8.644736842
28-01-2019,32.94,19.805,29.9475,64.98,97.355,0.189473684,8.8
29-01-2019,0.405,18.3825,26.9175,81.2,98.065,0,6.638461538
30-01-2019,0,13.7075,29.6475,43.8375,93.115,0.048717949,6.935897436
31-01-2019,0,17.2025,31.29,34.5175,92.79,0,5.207894737
01-02-2019,0,18.1925,31.325,50.06,96.28,0,7.897435897
02-02-2019,0,17.8925,31.545,44.375,97.515,0,4.969230769
03-02-2019,0,19.0775,31.745,50.57,96.9275,0,5.220512821
04-02-2019,0,18.975,32.215,49.8425,93.845,0,6.497435897
05-02-2019,0,18.6925,33.0075,38.6825,96.19,0,6.343589744
06-02-2019,0,19.015,33.39,42.845,96.4675,0,4.848717949
07-02-2019,0,19.315,32.885,50.66,96.975,0,5.733333333
08-02-2019,0,22.065,32.5425,48.6175,93.8625,0.158974359,8.751282051
09-02-2019,0,22.1175,32.835,56.505,95.9,0,5.655263158
10-02-2019,0,18.01,32.145,39.97,86.335,0.215384615,7.117948718
11-02-2019,0,22.265,33.835,42.545,93.6275,0.005128205,6.046153846
12-02-2019,0,21.415,32.8175,54.4025,95.5475,0,8.676923077
13-02-2019,0,20.0975,33.1875,50.7175,96.6075,0,6.156410256
14-02-2019,0,19.74,33.985,46.5025,96.22,0.030769231,6.382051282
15-02-2019,0,19.5825,33.89,38.2475,96.935,0,4.946153846
16-02-2019,0,21.655,34.23,44.635,96.2675,0.148717949,8.915384615
17-02-2019,0,22.175,33.795,54.1025,95.595,0.105128205,7.266666667
18-02-2019,0,24.1425,34.5275,49.93,95.8125,0,5.487179487
19-02-2019,0,24.0825,35.1675,45.41,95.6525,0,4.602564103
20-02-2019,0,24.04,35.12,52.2825,95.6375,0.087179487,6.025641026
21-02-2019,0,21.805,34.98,50.9025,95.9725,0.11025641,7.764102564
22-02-2019,0,20.9575,35.545,43.205,95.52,0,5.930769231
23-02-2019,0,20.1275,37.1675,32.54,89.785,0,3.838461538
24-02-2019,0,19.405,37.015,29.68,86.905,0,4.582051282
25-02-2019,0,21.3425,36.825,31.505,93.1675,0.01025641,8.205128205
26-02-2019,0,21.2625,35.905,30.425,95.6925,0,6.5
27-02-2019,0,22.0825,34.6875,44.7125,95.5825,0.215384615,9.356410256
28-02-2019,0.12,22.8275,34.0925,48.305,95.32,0.017948718,8.248717949
01-03-2019,6.8775,21.6225,34.4825,50.7475,96.7525,0,7.023076923
02-03-2019,0,22.35,34.5725,53.795,96.83,0,6.028205128
03-03-2019,0,22.0025,33.715,54.37,97.1575,0.094871795,8.441025641
04-03-2019,0,22.4475,34.2325,51.97,96.225,0.043589744,7.058974359
05-03-2019,0,23.135,35.7825,49.4475,95.28,0.169230769,8.169230769
06-03-2019,0,23.695,36.5175,46.2875,96.3825,0,5.597435897
07-03-2019,0,22.6025,36.68,35.2025,96.6925,0,5.307692308
08-03-2019,0,24.34,36.3,47.1675,96.26,0,4.433333333
09-03-2019,0.07,24.0025,36.6475,44.015,95.56,0,5.425641026
10-03-2019,0,23.02,36.1625,45.1625,95.155,0.146153846,7.717948718
11-03-2019,0,23.02,36.43,44.5325,95.5075,0.21025641,7.776923077
12-03-2019,0,22.0575,36.9,44.85,95.3125,0,7.917948718
13-03-2019,0,22.6975,36.9075,38.4625,94.8425,0.002564103,6.992307692
14-03-2019,0,20.1275,37.325,33.7825,92.2225,0.002564103,8.125641026
15-03-2019,0,22.55,37.6875,26.615,84.5525,0,7.023076923
16-03-2019,0,20.775,38.065,24.5575,94.26,0,8.128205128
17-03-2019,0,21.23,36.395,34.59,95.655,0.007692308,9.807692308
18-03-2019,0,19.9575,36.59,35.62,94.4225,0.01025641,9.064102564
19-03-2019,0,20.9575,34.88,38.2075,88.905,0.094871795,9.833333333
20-03-2019,0,23.07,36.24,43.5825,94.2525,0.046153846,7.084615385
21-03-2019,0,23.4,36.0475,45.33,93.8775,0.094871795,8.451282051
22-03-2019,0,22.2575,36.1,40.3975,94.0375,0.169230769,9.28974359
23-03-2019,0,22.7975,36.23,42.7825,94.44,0.015384615,7.748717949
24-03-2019,0,23.475,37.7425,40.2025,94.3325,0,4.838461538
25-03-2019,0.715,23.22,38.075,36.6125,94.465,0.005128205,8.371794872
26-03-2019,0,23.3425,37.9375,37.8175,94.3875,0.166666667,6.815384615
27-03-2019,0,22.9175,37.3325,38.8,94.4375,0,7.230769231
28-03-2019,0,23.92,37.4225,37.75,92.9375,0,6.233333333
29-03-2019,0,23.9375,38.8375,33.735,93.1725,0.128205128,4.387179487
30-03-2019,0,24.965,38.5725,34.3925,90.37,0,6.441025641
31-03-2019,0,24.6625,39.5475,35.035,95.87,0.002564103,5.707692308
01-04-2019,0,25.725,39.7075,29.11,93.095,0.005128205,6.8
02-04-2019,0,23.965,38.7675,31.3825,94.04,0.164102564,10.36410256
03-04-2019,0,23.58,38.235,31.8525,92.48,0.046153846,9.171794872
04-04-2019,0,23.35,38.065,37.8,94.5075,0,7.869230769
05-04-2019,0,23.5825,37.9925,37.99,93.21,0.079487179,8.535897436
06-04-2019,0,25.5325,39.4675,27.035,93.52,0.005128205,6.261538462
07-04-2019,0.17,22.1025,39.4875,30.325,80.78,0,12.76923077
08-04-2019,0.065,25.1075,38.935,31.745,92.1175,0.182051282,9.912820513
09-04-2019,0,25.815,38.465,35.785,92.59,0.18974359,8.138461538
